DIRECTORIO,NRO_ENCUESTA,HOGAR_NUMERO,PERSONA_NUMERO,P606,P203,P2057,P2059,P2061,P2063,P2063S3,P2065,P2065S3,P3038,P3039
100743,252,1,3,2,2,1,,1,1,,1,,2,1
100744,252,1,1,1,99,1,,1,1,,1,,2,1
100744,252,1,2,1,99,1,,1,1,,1,,1,2
100745,252,1,1,1,1,1,,1,1,,1,,1,2
100745,252,1,2,1,1,2,2,2,1,,1,,2,1
100746,252,1,1,4,2,1,,1,1,,1,,2,1
100746,252,1,2,4,2,1,,1,1,,1,,1,2
100746,252,1,3,3,2,1,,1,1,,1,,1,2
100747,252,1,1,1,2,2,2,2,1,,1,,2,1
100747,252,1,2,1,1,2,2,2,1,,1,,1,2
100748,252,1,1,4,2,1,,1,1,,1,,1,2
100748,252,1,2,1,2,1,,1,1,,1,,1,2
100748,252,1,3,3,2,1,,1,1,,1,,2,2
100749,252,1,1,4,1,2,2,2,1,,1,,1,2
100749,252,1,2,1,99,2,2,2,1,,1,,1,2
100749,252,1,3,1,1,2,2,2,1,,1,,1,2
100749,252,1,4,1,99,2,2,2,1,,1,,1,2
100749,252,1,5,3,2,2,2,2,1,,1,,2,1
100750,252,1,1,4,2,2,2,2,1,,1,,1,2
100750,252,1,2,1,2,1,,1,1,,1,,2,1
100751,252,1,1,1,2,1,,1,1,,1,,1,2
100751,252,1,2,1,1,2,2,2,1,,1,,2,2
100751,252,1,3,4,1,2,2,2,1,,1,,1,2
100752,252,1,1,1,99,2,2,2,1,,1,,1,2
100752,252,1,2,1,1,2,2,2,1,,1,,2,1
100753,252,1,1,2,1,2,2,2,1,,1,,1,2
100754,252,1,1,4,2,1,,1,1,,1,,1,2
100754,252,1,2,3,2,1,,1,1,,1,,1,2
100755,252,1,1,4,2,2,2,2,1,,1,,1,2
100755,252,1,2,1,1,2,2,2,1,,1,,2,1
100755,252,1,3,3,1,2,2,2,1,,1,,1,2
100755,252,1,6,1,99,2,2,2,1,,1,,2,1
100755,252,1,7,4,2,1,,2,1,,1,,1,2
100755,252,1,8,1,1,2,2,2,1,,1,,2,1
100755,252,1,9,4,1,2,2,2,1,,1,,1,2
100756,252,1,1,1,99,1,,1,1,,1,,2,1
100756,252,1,2,1,99,1,,1,1,,1,,1,2
100757,252,1,1,1,99,2,2,2,1,,1,,2,1
100757,252,1,2,4,2,2,2,2,1,,1,,1,2
100757,252,1,7,3,2,1,,1,1,,1,,1,2
100758,252,1,1,1,2,1,,1,1,,1,,2,1
100758,252,1,2,4,2,1,,1,1,,1,,1,2
100758,252,1,3,3,2,1,,1,1,,1,,2,1
100759,252,1,1,4,1,1,,1,1,,1,,1,2
100759,252,1,2,1,1,1,,1,1,,1,,2,1
100760,252,1,1,1,99,1,,1,1,,1,,1,2
100760,252,1,2,1,99,1,,1,1,,1,,2,1
100760,252,1,3,1,99,1,,1,1,,1,,2,1
100760,252,1,6,3,2,1,,1,1,,1,,1,2
100761,252,1,1,1,1,2,2,1,1,,1,,2,1
100761,252,1,2,4,2,2,2,2,1,,1,,1,2
100761,252,1,6,3,2,2,2,2,1,,1,,1,2
100762,252,1,1,1,1,2,2,2,1,,1,,1,2
100762,252,1,2,3,2,2,2,2,1,,1,,1,2
100763,252,1,1,4,2,1,,1,1,,1,,1,2
100764,252,1,1,1,2,1,,1,1,,1,,1,2
100764,252,1,2,2,2,1,,1,1,,1,,2,1
100765,252,1,1,4,1,1,,2,1,,1,,1,2
100765,252,1,2,1,1,2,2,2,1,,1,,1,2
100766,252,1,1,1,1,2,2,2,1,,1,,1,2
100766,252,1,2,1,1,2,2,2,1,,1,,2,1
100766,252,1,3,1,99,2,2,2,1,,1,,1,2
100766,252,1,4,1,1,2,2,2,1,,1,,2,1
100767,252,1,1,1,2,1,,1,1,,1,,2,1
100767,252,1,2,4,1,2,1,1,1,,1,,1,2
100767,252,1,3,1,2,1,,1,1,,1,,2,1
100767,252,1,4,2,2,1,,1,1,,1,,3,2
100768,252,1,1,1,1,2,2,2,1,,1,,2,1
100769,252,1,1,1,99,1,,2,1,,1,,2,1
100771,252,1,1,4,2,1,,1,1,,1,,1,2
100771,252,1,2,1,99,1,,1,1,,1,,2,1
100772,252,1,1,4,2,2,2,2,1,,1,,1,2
100773,252,1,1,1,99,2,2,2,1,,1,,1,2
100773,252,1,2,1,99,2,2,2,1,,1,,2,1
100774,252,1,1,1,1,1,,1,1,,1,,1,2
100775,252,1,1,2,2,1,,1,1,,1,,2,1
100775,252,1,2,1,99,1,,1,1,,1,,1,2
100776,252,1,1,1,99,1,,1,1,,1,,1,2
100776,252,1,2,3,2,1,,1,1,,1,,1,2
100776,252,1,3,6,2,1,,1,1,,1,,2,1
100777,252,1,1,4,2,2,2,2,1,,1,,1,2
100777,252,1,2,3,1,2,2,2,1,,1,,1,2
100778,252,1,1,3,2,1,,1,1,,1,,1,2
100779,252,1,1,1,99,1,,1,1,,1,,2,1
100779,252,1,2,4,2,1,,1,1,,1,,1,2
100780,252,1,1,5,1,1,,1,1,,1,,2,1
100781,252,1,1,4,2,1,,1,1,,1,,1,2
100782,252,1,1,4,1,1,,1,1,,1,,1,2
100782,252,1,2,1,1,2,2,2,1,,1,,2,1
100782,252,1,3,4,2,2,2,2,1,,1,,1,2
100782,252,1,7,3,1,2,2,2,1,,1,,1,2
100783,252,1,1,4,2,2,2,2,1,,1,,1,2
100783,252,1,2,1,99,2,2,2,1,,1,,2,1
100784,252,1,1,4,1,2,2,2,1,,1,,1,2
100785,252,1,1,6,2,1,,1,1,,1,,2,1
100785,252,1,2,6,2,1,,1,1,,1,,2,1
100785,252,1,3,1,99,1,,1,1,,1,,2,1
100786,252,1,1,4,2,1,,1,1,,1,,1,2
100786,252,1,2,5,2,2,1,1,1,,1,,2,1
100787,252,1,1,1,99,2,2,2,1,,1,,1,2
100787,252,1,2,3,2,2,2,2,1,,1,,1,2
100788,252,1,1,4,2,1,,1,1,,1,,1,2
100788,252,1,3,2,2,1,,1,1,,1,,2,1
100789,252,1,1,4,2,2,1,2,1,,1,,1,2
100789,252,1,2,1,2,1,,1,1,,1,,2,1
100789,252,1,3,1,1,2,2,2,1,,1,,2,1
100790,252,1,1,1,99,2,2,2,1,,1,,2,1
100790,252,1,2,1,99,2,2,2,1,,1,,1,2
100790,252,1,5,1,1,2,2,2,1,,1,,1,2
100791,252,1,1,4,2,1,,1,1,,1,,1,2
100791,252,1,4,1,99,1,,1,1,,1,,1,2
100792,252,1,1,1,2,1,,1,1,,1,,2,1
100792,252,1,2,1,2,1,,1,1,,1,,1,2
100795,252,1,1,1,99,1,,1,1,,1,,1,2
100795,252,1,2,4,2,2,2,2,1,,1,,1,2
100795,252,1,3,1,99,2,2,2,1,,1,,2,1
100795,252,1,4,4,2,1,,1,1,,1,,1,2
100796,252,1,1,4,2,2,2,2,1,,1,,1,2
100796,252,1,2,1,2,2,2,2,1,,1,,2,1
100797,252,1,1,1,99,2,2,2,1,,1,,2,1
100797,252,1,2,1,1,2,2,2,1,,1,,1,2
100797,252,1,4,4,1,2,2,2,1,,1,,1,2
100798,252,1,1,6,2,2,2,2,1,,1,,2,1
100798,252,1,2,6,2,2,2,2,1,,1,,1,2
100799,252,1,1,4,99,2,2,2,1,,1,,1,2
100799,252,1,2,3,1,2,2,2,1,,1,,2,1
100799,252,1,3,1,99,2,2,2,1,,1,,2,1
100799,252,1,4,1,99,2,2,2,1,,1,,2,1
100799,252,1,5,6,2,2,2,2,1,,1,,2,1
100800,252,1,1,1,1,2,2,2,1,,1,,2,1
100800,252,1,3,4,2,2,2,2,1,,1,,1,2
100802,252,1,1,4,2,2,2,2,1,,1,,1,2
100802,252,1,2,1,2,2,2,2,1,,1,,1,2
100804,252,1,1,1,1,2,2,2,1,,1,,1,2
100806,252,1,1,1,1,1,,1,1,,1,,1,2
100807,252,1,1,2,2,1,,1,1,,1,,1,2
100808,252,1,1,1,99,1,,1,1,,1,,1,2
100808,252,1,2,2,2,1,,1,1,,1,,1,2
100809,252,1,1,3,1,1,,2,1,,1,,2,1
100810,252,1,1,1,2,1,,1,1,,1,,1,2
100810,252,1,2,1,2,1,,1,1,,1,,2,1
100810,252,1,3,3,2,2,1,1,1,,1,,1,2
100811,252,1,1,1,2,1,,1,1,,1,,2,1
100811,252,1,2,1,2,1,,1,1,,1,,1,1
100811,252,1,3,3,2,1,,1,1,,1,,1,2
100812,252,1,1,1,1,2,2,2,1,,1,,1,2
100812,252,1,2,1,1,2,2,2,1,,1,,2,1
100813,252,1,1,1,99,2,2,2,1,,1,,1,2
100814,252,1,1,1,2,1,,1,1,,1,,2,1
100815,252,1,1,4,2,2,2,2,1,,1,,1,2
100815,252,1,2,3,2,2,2,2,1,,1,,1,3
100815,252,1,3,2,2,1,,1,1,,1,,2,1
100816,252,1,1,1,1,2,2,2,1,,1,,1,2
100816,252,1,2,1,1,2,2,2,1,,1,,2,1
100817,252,1,1,4,2,1,,1,1,,1,,1,2
100817,252,1,2,3,2,1,,1,1,,1,,1,2
100818,252,1,1,1,1,1,,1,1,,1,,2,1
100818,252,1,2,1,2,2,2,2,1,,1,,2,1
100819,252,1,1,1,1,1,,1,1,,1,,1,2
100820,252,1,1,3,2,2,2,2,1,,1,,2,1
100821,252,1,1,1,1,2,2,2,1,,1,,1,2
100821,252,1,2,1,1,2,2,2,1,,1,,2,1
100822,252,1,1,1,2,1,,1,1,,1,,2,1
100822,252,1,2,4,2,1,,1,1,,1,,1,2
100822,252,1,3,1,2,1,,1,1,,1,,2,1
100823,252,1,1,4,2,2,1,2,1,,1,,1,2
100823,252,1,2,1,99,2,2,2,1,,1,,2,1
100823,252,1,3,3,2,1,,2,1,,1,,2,1
100824,252,1,1,1,2,1,,1,1,,1,,1,2
100824,252,1,2,1,99,1,,1,1,,1,,2,1
100825,252,1,1,1,1,2,2,2,1,,1,,1,2
100825,252,1,2,1,1,2,2,2,1,,1,,2,1
100826,252,1,1,3,2,2,2,2,1,,1,,1,2
100826,252,1,2,3,2,2,2,2,1,,1,,2,1
100827,252,1,1,1,2,1,,2,1,,1,,2,1
100827,252,1,2,1,2,1,,1,1,,1,,1,2
100827,252,1,3,1,2,1,,1,1,,1,,2,2
100827,252,1,4,1,2,1,,1,1,,1,,1,2
100828,252,1,1,1,1,2,2,2,1,,1,,2,1
100828,252,1,2,1,1,2,2,2,1,,1,,1,2
100829,252,1,1,1,99,2,2,2,1,,1,,2,1
100829,252,1,2,1,99,2,2,2,1,,1,,1,2
100830,252,1,1,1,1,2,2,2,1,,1,,2,1
100830,252,1,2,1,1,2,2,2,1,,1,,1,2
100831,252,1,1,1,1,1,,1,1,,1,,1,2
100831,252,1,2,1,1,1,,1,1,,1,,2,1
100832,252,1,1,6,2,1,,1,1,,1,,1,2
100832,252,1,2,1,99,1,,1,1,,1,,2,1
100832,252,1,3,1,99,1,,1,1,,1,,1,2
100832,252,1,4,1,99,1,,1,1,,1,,1,2
100833,252,1,1,1,1,2,2,2,1,,1,,1,2
100834,252,1,1,1,99,1,,1,1,,1,,2,1
100834,252,1,2,1,99,1,,1,1,,1,,1,2
100834,252,1,7,1,99,1,,1,1,,1,,2,1
100834,252,1,8,1,99,1,,1,1,,1,,1,2
100835,252,1,1,4,2,2,2,2,1,,1,,1,1
100835,252,1,2,4,2,2,2,2,1,,1,,1,2
100835,252,1,3,1,2,2,2,2,1,,1,,1,2
100835,252,1,4,3,2,2,2,1,1,,1,,2,1
100836,252,1,1,4,2,1,,1,1,,1,,1,2
100837,252,1,1,1,1,2,2,2,1,,1,,1,2
100837,252,1,2,1,1,2,2,2,1,,1,,1,2
100838,252,1,1,4,2,1,,1,1,,1,,1,2
100838,252,1,2,1,2,1,,1,1,,1,,2,1
100839,252,1,1,1,2,1,,1,1,,1,,2,1
100840,252,1,1,1,99,1,,1,1,,1,,2,1
100840,252,1,2,4,2,1,,1,1,,1,,1,2
100841,252,1,1,1,2,1,,1,1,,1,,2,1
100842,252,1,1,4,2,1,,1,1,,1,,2,1
100843,252,1,1,1,99,1,,1,1,,1,,2,1
100843,252,1,2,4,2,1,,1,1,,1,,1,2
100844,252,1,1,1,1,2,2,2,1,,1,,1,2
100845,252,1,1,4,2,2,1,1,1,,1,,1,2
100846,252,1,1,5,2,1,,1,1,,1,,2,1
100846,252,1,2,4,2,1,,1,1,,1,,1,2
100847,252,1,1,1,1,1,,1,1,,1,,2,1
100847,252,1,2,4,2,1,,1,1,,1,,1,2
100848,252,1,1,1,99,1,,1,1,,1,,1,2
100848,252,1,2,1,99,2,2,2,1,,1,,2,1
100849,252,1,1,1,1,1,,1,1,,1,,1,2
100849,252,1,2,1,1,1,,1,1,,1,,2,1
100850,252,1,1,4,2,2,2,2,1,,1,,1,2
100850,252,1,2,2,2,1,,1,1,,1,,1,2
100850,252,1,3,4,2,2,2,2,1,,1,,1,2
100850,252,1,4,4,2,2,2,2,1,,1,,2,1
100851,252,1,1,1,2,1,,1,1,,1,,2,1
100851,252,1,2,1,2,1,,1,1,,1,,1,2
100852,252,1,1,1,99,2,2,2,1,,1,,2,1
100852,252,1,2,1,99,2,2,2,1,,1,,1,2
100852,252,1,3,1,99,2,2,2,1,,1,,1,2
100852,252,1,4,1,99,2,2,2,1,,1,,2,1
100853,252,1,1,6,1,2,2,2,1,,1,,1,2
100853,252,1,2,1,1,2,2,2,1,,1,,2,1
100854,252,1,1,1,2,1,,1,1,,1,,1,2
100855,252,1,1,3,2,2,2,2,1,,1,,1,2
100856,252,1,1,1,1,1,,1,1,,1,,2,1
100856,252,1,2,4,1,1,,1,1,,1,,1,2
100857,252,1,1,4,2,2,2,2,1,,1,,1,2
100857,252,1,2,1,99,2,2,2,1,,1,,2,1
100857,252,1,3,1,99,2,2,2,1,,1,,1,2
100857,252,1,4,4,2,2,2,2,1,,1,,1,2
100857,252,1,5,4,2,2,2,2,1,,1,,1,2
100857,252,1,6,2,2,2,2,2,1,,1,,2,1
100858,252,1,1,1,1,1,,1,1,,1,,1,2
100858,252,1,2,1,1,1,,1,1,,1,,2,1
100859,252,1,1,4,2,1,,1,1,,1,,1,2
100860,252,1,1,4,2,1,,1,1,,1,,1,2
100860,252,1,2,1,2,1,,1,1,,1,,2,1
100860,252,1,3,3,2,1,,1,1,,1,,2,1
100861,252,1,1,4,2,1,,1,1,,1,,1,2
100861,252,1,2,2,2,1,,1,1,,1,,2,1
100861,252,1,3,4,2,2,1,1,1,,1,,1,2
100861,252,1,4,3,2,1,,1,1,,1,,2,1
100861,252,1,5,2,2,1,,1,1,,1,,1,2
100862,252,1,1,3,2,1,,1,1,,1,,1,2
100862,252,1,2,1,99,1,,1,1,,1,,2,1
100864,252,1,1,4,2,1,,1,1,,1,,1,2
100864,252,1,2,2,2,1,,1,1,,1,,2,1
100865,252,1,1,2,99,2,2,2,1,,1,,1,2
100866,252,1,1,4,1,2,2,2,1,,1,,1,2
100867,252,1,1,4,1,2,2,2,1,,1,,1,2
100867,252,1,2,3,1,2,2,2,1,,1,,1,2
100868,252,1,1,1,1,2,2,2,1,,1,,1,2
100868,252,1,2,1,1,2,2,2,1,,1,,1,2
100868,252,1,3,4,2,2,2,2,1,,1,,2,1
100868,252,1,4,3,1,2,2,2,1,,1,,1,2
100869,252,1,1,2,1,2,2,2,1,,1,,1,2
100870,252,1,1,4,2,1,,1,1,,1,,1,2
100870,252,1,2,1,2,1,,1,1,,1,,2,1
100871,252,1,1,1,1,2,2,2,1,,1,,2,1
100871,252,1,2,4,2,2,2,2,1,,1,,1,2
100872,252,1,1,1,2,1,,1,1,,1,,1,2
100872,252,1,2,1,2,1,,1,1,,1,,2,1
100872,252,1,3,2,2,1,,1,1,,1,,1,2
100872,252,1,8,4,2,1,,1,1,,1,,1,2
100873,252,1,1,5,2,1,,1,1,,1,,1,2
100874,252,1,1,1,2,1,,1,1,,1,,1,2
100874,252,1,2,1,2,1,,1,1,,1,,2,1
100874,252,1,3,1,2,1,,1,1,,1,,2,1
100875,252,1,1,1,2,1,,1,1,,1,,2,1
100876,252,1,1,1,2,2,2,2,1,,1,,1,2
100876,252,1,2,1,2,1,,1,1,,1,,2,1
100876,252,1,3,1,2,1,,1,1,,1,,2,1
100876,252,1,4,4,2,1,,1,1,,1,,1,2
100877,252,1,1,1,1,2,2,2,1,,1,,2,1
100877,252,1,2,1,99,2,2,2,1,,1,,1,2
100879,252,1,1,1,1,2,2,2,1,,1,,2,1
100879,252,1,2,5,1,2,2,2,1,,1,,1,2
100879,252,1,3,4,1,2,2,2,1,,1,,1,2
100880,252,1,1,1,2,1,,1,1,,1,,2,2
100880,252,1,2,1,2,1,,1,1,,1,,1,2
100881,252,1,1,1,2,1,,1,1,,1,,2,1
100881,252,1,2,4,2,1,,1,1,,1,,1,2
100882,252,1,1,1,99,1,,2,1,,1,,1,2
100883,252,1,1,1,2,1,,1,1,,1,,1,2
100883,252,1,2,1,2,1,,1,1,,1,,2,1
100883,252,1,3,1,2,1,,1,1,,1,,2,1
100885,252,1,1,1,2,1,,1,1,,1,,2,1
100885,252,1,2,1,2,2,2,2,1,,1,,1,2
100885,252,1,3,1,2,2,2,2,1,,1,,1,2
100886,252,1,1,1,99,1,,1,1,,1,,1,2
100887,252,1,1,1,1,1,,1,1,,1,,2,1
100888,252,1,1,1,2,1,,1,1,,1,,1,2
100889,252,1,1,1,99,1,,1,1,,1,,1,2
100889,252,1,2,1,99,1,,1,1,,1,,2,1
100890,252,1,1,5,2,1,,1,1,,1,,1,2
100890,252,1,2,1,2,2,2,2,1,,1,,1,2
100890,252,1,3,1,2,1,,1,1,,1,,1,2
100891,252,1,1,1,99,1,,1,1,,1,,1,2
100892,252,1,1,2,1,1,,1,1,,1,,1,2
100893,252,1,1,4,2,1,,1,1,,1,,1,2
100894,252,1,1,1,2,2,2,2,1,,1,,2,1
100894,252,1,2,1,2,2,2,2,1,,1,,1,2
100895,252,1,1,1,1,1,,1,1,,1,,2,1
100896,252,1,1,1,99,1,,1,1,,1,,2,1
100897,252,1,1,1,99,2,2,2,1,,1,,2,1
100897,252,1,2,1,99,2,2,2,1,,1,,1,2
100897,252,1,3,4,2,2,2,2,1,,1,,1,2
100897,252,1,5,4,2,2,2,2,1,,1,,1,2
100897,252,1,6,5,2,2,2,2,1,,1,,1,2
100899,252,1,1,1,1,2,2,2,1,,1,,2,1
100900,252,1,1,4,1,2,2,2,1,,1,,1,2
100900,252,1,2,1,1,2,2,2,1,,1,,2,1
100901,252,1,1,1,1,2,2,2,1,,1,,1,2
100902,252,1,1,5,2,2,2,2,1,,1,,1,2
100902,252,1,2,1,99,2,2,2,1,,1,,1,2
100905,252,1,1,4,1,1,,1,1,,1,,1,2
100905,252,1,2,2,1,1,,1,1,,1,,1,2
100906,252,1,1,1,1,2,2,2,1,,1,,2,1
100906,252,1,2,3,2,2,2,2,1,,1,,1,2
100908,252,1,1,4,2,2,2,2,1,,1,,1,2
100909,252,1,1,2,2,2,2,2,1,,1,,1,2
100910,252,1,1,1,1,2,2,2,1,,1,,1,2
100910,252,1,2,2,2,2,2,2,1,,1,,1,2
100911,252,1,1,1,99,2,2,2,1,,1,,2,1
100911,252,1,2,4,2,2,2,2,1,,1,,1,2
100912,252,1,1,1,1,2,2,2,1,,1,,2,1
100912,252,1,2,3,2,2,2,2,1,,1,,1,2
100912,252,1,4,1,1,2,2,2,1,,1,,2,1
100913,252,1,1,1,1,2,2,2,1,,1,,2,1
100913,252,1,2,1,1,2,2,2,1,,1,,1,2
100914,252,1,1,1,1,2,2,2,1,,1,,2,1
100915,252,1,1,1,1,2,2,2,1,,1,,2,1
100915,252,1,2,1,1,2,2,2,1,,1,,1,2
100916,252,1,1,1,1,2,2,2,1,,1,,1,2
100916,252,1,2,2,2,2,2,2,1,,1,,2,1
100916,252,1,3,2,2,2,2,2,1,,1,,2,1
100916,252,1,4,2,2,2,2,2,1,,1,,2,1
100916,252,1,5,2,2,2,2,2,1,,1,,2,1
100917,252,1,1,1,1,2,2,2,1,,1,,2,1
100917,252,1,2,4,2,2,2,2,1,,1,,1,2
100918,252,1,1,1,1,1,,1,1,,1,,2,1
100919,252,1,1,1,1,2,2,2,1,,1,,2,1
100919,252,1,2,1,1,1,,2,1,,1,,1,2
100919,252,1,3,1,1,2,2,2,1,,1,,1,2
100920,252,1,1,1,1,2,2,2,1,,1,,1,2
100921,252,1,1,4,2,2,2,2,1,,1,,1,2
100921,252,1,2,4,2,2,2,2,2,,1,,1,2
100921,252,1,3,1,1,2,2,2,1,,1,,1,2
100922,252,1,1,1,1,2,2,2,1,,1,,2,1
100923,252,1,1,2,2,1,,2,1,,1,,2,1
100923,252,1,2,4,2,1,,2,1,,1,,1,2
100923,252,1,3,3,1,2,2,2,1,,1,,2,1
100924,252,1,1,1,1,1,,1,1,,1,,1,2
100925,252,1,1,1,1,2,2,2,1,,1,,2,1
100926,252,1,1,1,1,2,2,2,1,,1,,2,1
100926,252,1,2,4,2,2,2,2,1,,1,,1,2
100927,252,1,1,1,2,1,,2,1,,1,,2,1
100928,252,1,1,4,2,2,2,2,3,3,1,,1,2
100928,252,1,2,4,2,2,2,2,3,3,1,,2,1
100929,252,1,1,1,1,1,,2,1,,1,,2,1
100929,252,1,2,1,1,1,,2,1,,1,,1,2
100929,252,1,3,3,2,2,2,2,1,,1,,1,2
100929,252,1,4,3,2,2,2,2,1,,1,,2,1
100929,252,1,5,3,2,2,2,2,1,,1,,2,1
100930,252,1,1,2,2,2,2,2,1,,1,,1,2
100931,252,1,1,1,1,1,,1,1,,1,,2,1
100931,252,1,2,4,2,1,,2,1,,1,,1,2
100932,252,1,1,4,2,1,,2,1,,1,,1,2
100932,252,1,2,5,2,2,2,2,1,,1,,2,1
100933,252,1,1,5,2,2,2,2,1,,1,,2,1
100933,252,1,2,4,2,1,,2,1,,1,,1,2
100933,252,1,3,2,1,2,2,2,1,,1,,2,1
100934,252,1,1,1,1,1,,2,1,,1,,2,1
100934,252,1,2,1,1,2,2,2,1,,1,,1,2
100935,252,1,1,1,1,2,2,2,1,,1,,2,1
100935,252,1,2,1,1,2,2,2,1,,1,,1,2
100935,252,1,3,4,2,2,2,2,1,,1,,2,1
100935,252,1,4,4,2,2,2,2,1,,1,,2,1
100935,252,1,6,2,2,2,2,2,1,,1,,1,2
100936,252,1,1,1,1,2,2,2,1,,1,,1,2
100936,252,1,2,1,1,2,2,2,1,,1,,2,1
100937,252,1,1,1,1,2,2,2,1,,1,,2,1
100937,252,1,2,1,1,2,2,2,1,,1,,1,2
100938,252,1,1,2,2,2,2,2,1,,1,,1,2
100939,252,1,1,1,1,2,2,2,2,,1,,2,1
100939,252,1,2,1,1,2,2,2,1,,1,,2,1
100939,252,1,3,1,1,2,2,2,3,3,1,,1,2
100939,252,1,4,1,1,2,2,2,1,,1,,2,1
100940,252,1,1,1,1,2,2,2,1,,1,,2,1
100940,252,1,2,1,1,2,2,2,1,,1,,1,2
100941,252,1,1,1,1,1,,1,1,,1,,1,2
100941,252,1,2,2,2,1,,1,1,,1,,2,1
100941,252,1,3,3,2,2,2,2,1,,1,,2,1
100942,252,1,1,4,2,2,2,2,1,,1,,1,2
100942,252,1,2,4,2,2,2,2,1,,1,,2,1
100942,252,1,3,2,2,2,2,2,1,,1,,1,2
100943,252,1,1,1,1,1,,1,1,,1,,2,1
100944,252,1,1,1,1,2,2,2,1,,1,,2,1
100944,252,1,2,4,2,2,2,2,1,,1,,1,2
100945,252,1,1,5,1,2,1,1,1,,1,,2,1
100945,252,1,2,1,1,2,2,2,1,,1,,1,2
100946,252,1,1,4,2,2,2,2,1,,1,,1,2
100946,252,1,2,2,2,2,2,2,1,,1,,2,1
100946,252,1,3,1,1,2,2,2,3,3,1,,1,2
100946,252,1,4,1,1,2,2,2,1,,1,,1,2
100947,252,1,1,1,1,2,2,2,1,,1,,2,1
100947,252,1,2,4,2,2,2,2,1,,1,,1,2
100947,252,1,3,1,1,2,2,2,1,,1,,2,1
100947,252,1,4,3,2,2,2,2,1,,1,,1,2
100948,252,1,1,1,1,2,2,2,1,,1,,1,2
100948,252,1,2,5,2,2,2,2,1,,1,,2,1
100948,252,1,3,3,1,2,2,2,1,,1,,1,2
100948,252,1,4,3,2,2,2,2,1,,1,,2,1
100949,252,1,1,1,1,2,2,2,1,,1,,1,2
100949,252,1,2,1,99,2,2,2,1,,1,,2,1
100950,252,1,1,4,2,1,,2,1,,1,,1,2
100950,252,1,2,1,1,1,,2,1,,1,,2,1
100950,252,1,3,4,2,2,2,2,1,,1,,2,1
100951,252,1,1,1,1,1,,1,1,,2,,2,1
100951,252,1,2,4,2,1,,1,1,,2,,1,2
100951,252,1,3,1,1,1,,1,1,,1,,1,2
100952,252,1,1,1,1,1,,1,1,,1,,1,2
100952,252,1,2,2,2,1,,2,1,,1,,1,2
100952,252,1,3,1,2,1,,1,1,,1,,2,1
100952,252,1,4,4,2,2,1,2,1,,1,,1,2
100953,252,1,1,2,1,1,,1,1,,1,,2,1
100954,252,1,1,4,2,2,2,2,1,,1,,1,2
100954,252,1,2,2,2,2,2,2,1,,1,,1,2
100955,252,1,1,2,2,2,2,2,1,,1,,2,1
100955,252,1,2,4,1,2,2,2,1,,1,,1,2
100956,252,1,1,1,1,2,2,1,1,,1,,2,1
100956,252,1,2,4,2,2,2,1,1,,1,,1,2
100957,252,1,1,4,2,1,,2,1,,1,,1,2
100957,252,1,2,1,1,2,1,2,1,,1,,2,1
100957,252,1,3,1,1,1,,2,1,,1,,1,2
100958,252,1,1,1,1,1,,1,1,,1,,2,1
100959,252,1,1,1,1,2,2,2,1,,1,,1,2
100959,252,1,2,1,1,2,2,2,1,,1,,2,1
100960,252,1,1,1,1,2,2,2,1,,1,,1,2
100961,252,1,1,1,1,1,,2,1,,1,,1,2
100962,252,1,1,1,1,2,2,2,1,,1,,1,2
100963,252,1,1,4,2,2,2,2,1,,1,,1,2
100964,252,1,1,1,1,1,,2,1,,1,,1,2
100965,252,1,1,1,1,1,,1,1,,1,,2,1
100965,252,1,2,1,1,1,,1,1,,1,,1,2
100966,252,1,1,1,1,2,2,1,1,,1,,1,2
100967,252,1,1,4,2,2,2,2,1,,1,,1,2
100967,252,1,2,1,1,2,2,2,1,,1,,2,1
100968,252,1,1,1,1,2,2,2,1,,1,,1,2
100969,252,1,1,4,2,2,2,2,1,,1,,1,2
100969,252,1,2,2,2,2,2,2,1,,1,,2,1
100970,252,1,1,1,1,2,2,2,1,,1,,2,1
100970,252,1,2,4,2,2,1,1,1,,1,,1,2
100970,252,1,3,2,2,2,2,2,1,,1,,1,2
100970,252,1,6,4,2,2,2,2,1,,1,,1,2
100971,252,1,1,1,1,2,2,2,1,,1,,2,1
100971,252,1,2,4,2,2,2,2,1,,1,,1,2
100971,252,1,3,3,2,2,2,2,1,,1,,2,1
100972,252,1,1,4,2,1,,1,1,,1,,1,2
100972,252,1,2,2,2,1,,1,1,,1,,1,2
100972,252,1,4,1,1,1,,1,1,,1,,2,1
100972,252,1,5,2,2,2,2,2,1,,1,,1,2
100972,252,1,6,2,2,2,1,1,1,,1,,2,1
100972,252,1,7,2,2,2,99,2,1,,1,,2,1
100973,252,1,1,4,2,2,2,2,1,,1,,2,1
100973,252,1,2,4,2,2,2,2,1,,1,,1,2
100974,252,1,1,1,1,2,2,2,1,,1,,2,1
100974,252,1,2,4,2,2,2,2,1,,1,,1,2
100974,252,1,3,3,2,2,2,2,1,,1,,1,2
100975,252,1,1,1,1,1,,1,1,,1,,2,1
100975,252,1,2,4,2,2,2,2,1,,1,,1,2
100976,252,1,1,1,1,2,2,2,1,,1,,2,1
100977,252,1,1,1,1,2,2,2,1,,1,,1,2
100977,252,1,4,2,2,2,2,2,1,,1,,2,1
100977,252,1,5,3,1,2,2,2,1,,1,,1,2
